Close,High,Low,Open,Volume
MSFT,MSFT,MSFT,MSFT,MSFT
24.287578582763672,24.576029634815498,23.84528696961754,24.19142823207973,52387400
20.499250411987305,20.922311865142763,19.999268694621758,20.691551072512514,313645800
21.345367431640625,21.383827553139078,20.806925730662304,21.153066824148368,159517400
20.92230796813965,21.88381109167548,20.730007343432483,21.537669967202582,107091200
21.479995727539062,21.518455881035106,20.73002273436626,20.749252811114278,77669800
21.460756301879883,21.845357669297083,20.99923466097924,21.768437395813645,78082600
22.595325469970703,22.768396048038564,22.05688367153736,22.422254891902842,107811000
21.499217987060547,22.6145620329009,21.383837568525337,22.40303126558635,97716200
21.71074867248535,21.78766895121869,21.172306721351966,21.653058463435347,55354800
21.67228889465332,21.922279804707,21.326147634579,21.633828754645062,43317200
21.883817672729492,22.095348423520377,21.49921630765516,21.614596717177463,36402200
